EmployeeID,KPI1,KPI2,KPI3,KPI4,Current Employee
5800,-0.634107765,-1.220901902,-1.517623742,0.50701365,0
5801,0.15275245,0.670590123,0.548821556,0.07340567,1
5802,-0.133096884,-1.219989449,-1.197161857,1.926368985,0
5803,-0.198625539,1.923321938,2.32579826,0.557490445,1
5804,-0.586021713,-1.533441037,-1.520462386,-0.139942772,0
5805,-0.407842312,1.937188543,2.255603311,-1.035002177,1
5806,0.451720673,-0.854707938,-0.747681716,-1.39700139,0
5807,-1.062452481,2.283394216,2.696672098,-0.485769143,1
5808,-0.737955352,-0.930361085,-1.014690911,0.835184021,0
5809,0.128250737,-1.149081262,-1.141645946,-0.539975543,0
5810,1.466443111,0.877594712,0.825216166,-0.384410002,1
5811,1.540910779,-1.048017405,-1.293004778,-0.208552452,0
5812,0.304447736,-1.336988035,-1.393904264,-0.626559865,0
5813,1.043729124,-0.825465353,-0.545112026,0.037720446,0
5814,0.291964681,1.310216708,1.511291032,-1.559630998,1
5815,-1.157155955,-0.399842676,0.044589344,-1.383238684,0
5816,-0.032332758,0.049740798,-0.371870152,0.620674645,1
5817,0.866817886,1.786121302,2.015268874,-0.970989608,1
5818,1.400212069,-0.601462472,-0.292152704,-0.667477938,0
5819,-0.049014571,0.900372237,0.935373468,-1.756169406,1
5820,0.483112967,1.686768372,1.909362661,0.234515362,1
5821,-0.253984812,1.689072369,1.934694937,-0.93358369,1
5822,-0.535937693,-1.0582044,-0.978786177,-2.147044445,0
5823,0.271093538,-1.136108927,-0.969311141,-0.438664715,0
5824,0.574685548,-0.642943068,-0.341313761,0.004178228,0
5825,1.084799337,-0.665391901,-1.252239314,-2.151531394,1
5826,-0.811086523,0.539741071,0.453623404,-0.888571123,1
5827,0.397585524,-1.360906256,-1.609835009,0.963499106,0
5828,1.307326704,-1.401936199,-1.854636148,-0.42663318,0
5829,1.114511725,-0.845491565,-0.641283475,1.546584589,0
5830,0.70830177,-0.973070931,-1.164307589,-1.387663464,0
5831,-0.647946425,-1.167436867,-1.116895771,-0.025077815,0
5832,0.644639447,-0.906492496,-0.813581126,1.000412712,0
5833,-0.222412247,-0.835030884,-0.614567477,-0.450746389,0
5834,-2.274359974,1.558413432,1.802773093,0.621983974,1
5835,-0.647101082,1.014213514,1.026432068,1.61916723,1
5836,1.656410371,1.487198607,1.785591991,-1.602927962,1
5837,1.224852454,-0.827481827,-0.748452896,-0.451063027,0
5838,0.256841649,-1.094770868,-1.254898091,0.442302165,0
5839,-1.820942244,-1.225425307,-1.28594181,-0.187255048,0
5840,-0.781233137,-1.314914487,-1.279009355,-1.978802488,0
5841,1.701978389,-1.207984272,-1.352502134,0.920356941,0
5842,1.37489725,0.043533346,-0.259543043,-0.199845079,1
5843,0.415612036,0.968984406,0.968606573,-0.177972595,1
5844,-0.2548329,0.393665537,0.133968668,1.268257868,1
5845,0.254104596,1.780226261,2.028656103,0.17381928,1
5846,1.936704032,1.12254835,1.09910427,1.3609209,1
5847,1.034866533,0.046712371,-0.268245184,-0.013000544,1
5848,0.001009675,-0.363454599,-0.777850397,-0.267040747,1
5849,0.531721735,-1.275404886,-1.330390997,-0.681775063,0
5850,-0.97162616,-0.975046853,-0.952709998,0.524286093,0
5851,-0.242610017,-1.476837288,-1.893757639,0.913929446,0
5852,-0.831626687,1.02907693,1.081933207,-0.099024966,1
5853,0.770581727,-0.616614786,-0.35809333,-0.842080568,0
5854,-0.763211949,0.551241038,0.424898727,-0.880195385,1
5855,0.789539308,0.612240397,0.462776696,0.225054072,1
5856,0.611897459,-0.286391589,-0.757607702,-0.12874874,1
5857,0.616914902,-0.93300764,-0.91426092,0.753779049,0
5858,0.632217801,0.360433097,0.122814913,-0.019367103,1
5859,0.479494487,-1.180280512,-1.283392369,0.396971182,0
5860,0.639830105,-1.28814129,-1.484224466,-0.92661801,0
5861,0.338614755,2.150990273,2.578345796,0.975841408,1
5862,-0.542377728,-1.096076693,-1.10828399,0.569822895,0
5863,-0.396763619,-0.712114061,-0.405139231,-0.227385011,0
5864,0.251799484,-0.865462964,-0.833647609,0.285402678,0
5865,0.97471512,-0.487519518,-0.38207567,1.261286418,0
5866,-0.45646831,0.390415177,0.162305048,0.792265425,1
5867,-0.45533036,0.962843163,1.052343456,-2.018400879,1
5868,0.072834261,-1.237344766,-1.357435143,0.503804696,0
5869,0.097896682,-1.24455315,-1.226876691,-1.065141191,0
5870,-1.383476127,-1.680189468,-1.845891678,-1.015038281,0
5871,-0.306905184,-0.86824703,-0.795524109,2.230436483,0
5872,-1.205059795,-0.98423183,-0.961985894,-0.104488346,0
5873,-0.584303368,0.623024781,0.404031055,-0.607966193,1
5874,-1.194105906,-0.926570912,-1.05820205,1.224887926,0
5875,0.44793447,0.863711389,0.783301091,-1.672332476,1
5876,-1.505625147,1.785234262,2.113769504,0.261654087,1
5877,0.457513864,-1.146045849,-0.98990448,-1.32749232,0
5878,-0.184819211,0.892142205,0.908872414,1.564633998,1
5879,0.491480631,-0.675134202,-0.696051385,-1.812946958,0
5880,-0.907297965,-1.120185778,-1.147722663,-1.031247409,0
5881,0.270551666,0.918552239,0.834750962,0.160511508,1
5882,-0.164545073,-1.398294172,-1.666199725,0.456164497,0
5883,2.010899173,1.24819682,1.382620746,0.741360322,1
5884,0.914744527,1.082908781,1.102720068,-0.455855839,1
5885,1.262496964,0.421122266,0.253236512,0.003865946,1
5886,-1.439260872,-0.969214719,-0.909188885,0.191432313,0
5887,-0.75038704,1.502049634,1.627667291,0.453504225,1
5888,-1.433814075,0.004012831,-0.166121708,0.966233126,1
5889,-0.359771995,0.689183738,0.604951214,-1.193576227,1
5890,0.596791112,-0.98285539,-1.021755377,-0.138500679,0
5891,1.760597795,-1.515410015,-1.729081929,-1.514670957,0
5892,1.155150859,-1.006721994,-1.128730214,1.226638709,0
5893,-0.442300793,-0.931986509,-0.762068841,-0.083512135,0
5894,-0.737343256,1.729153348,2.070247959,1.422536914,1
5895,0.830152585,0.77692409,0.717778786,0.513959135,1
5896,-0.159907157,-0.856668563,-0.798765403,0.766431796,0
5897,0.931926343,-0.953920735,-1.103864456,0.324998561,0
5898,-0.664599248,0.876236464,0.884994062,-0.573118017,1
5899,-1.738363749,-0.937342275,-0.931268358,-0.062305451,0
5900,0.007941295,-0.885025362,-0.789670062,-0.144869083,0
5901,-1.1361857,0.091789311,-0.287100144,2.588656392,1
5902,-0.477945102,1.206596396,1.286880027,-1.01702774,1
5903,0.452491126,1.128474338,0.938129224,-1.728435263,1
5904,-0.100689974,0.76913807,0.724600287,0.101623894,1
5905,0.886479476,1.004939829,0.97794894,-0.502549102,1
5906,1.196989672,1.350405986,1.65156903,-0.777998345,1
5907,-0.498691016,0.934591586,0.878594562,-0.173752552,1
5908,0.204781701,-0.597287354,-0.310527743,-1.969977089,0
5909,0.466672783,1.244811991,1.367318873,-1.189501362,1
5910,-1.371357115,-0.534646347,-0.337931681,1.513202797,0
5911,-0.241124677,-0.942367108,-1.050122492,-0.183094878,0
5912,-1.0656719,-0.754834277,-0.859751888,-1.287815002,0
5913,0.317338905,-0.600632053,-0.527568855,0.94571715,0
5914,-0.28067488,-1.341845008,-1.294236376,0.253462571,0
5915,-2.009269014,-0.308055524,-0.72121161,-1.74230284,1
5916,-0.676780758,0.553809794,0.300090864,0.706658956,1
5917,1.021820668,-0.702239541,-0.635015407,-0.559831919,0
5918,-0.593967988,0.057286519,-0.297230281,2.665500938,1
5919,0.625937294,0.762108763,0.688557692,-0.330542151,1
5920,-0.78538292,0.115273378,-0.192085313,0.941258947,1
5921,0.635081252,-0.783134652,-0.608202137,-1.5329396,0
5922,0.867772567,1.198500072,1.231478361,-0.359221793,1
5923,1.969266971,1.47140921,1.77288733,-2.354894294,1
5924,-1.158458219,1.206981546,1.170775482,0.94177698,1
5925,-1.137375083,-0.003944206,-0.330869699,-0.331855932,1
5926,-0.373073958,-0.758893685,-0.598727005,1.102817401,0
5927,-0.223546399,-0.449297852,-0.188520614,-0.669441089,0
5928,0.034344522,0.34920175,0.089117905,0.799180331,1
5929,-1.009439184,1.758974176,2.064136667,0.457157217,1
5930,-0.9758934,-0.482370124,-0.156846122,-0.755983659,0
5931,0.567076001,-1.118862469,-1.366621324,-1.87566799,0
5932,0.653314915,0.301803713,0.153643765,-0.980024917,1
5933,-0.288798824,-0.107648101,-0.505942063,0.304812642,1
5934,0.792520127,1.178800661,1.200325997,-0.133916629,1
5935,1.004487726,1.073440576,1.108302726,1.146425433,1
5936,0.247031896,-0.747559462,-0.517601762,1.009220696,0
5937,-0.402099351,-1.256782645,-1.418620015,-0.444594392,0
5938,-1.843381138,1.489947591,1.708839643,2.771256822,1
5939,-0.417521394,-0.559815857,-0.311475325,-1.896790481,0
5940,0.331683093,-1.003197513,-0.940774356,0.476421955,0
5941,-1.455890808,-1.318382404,-1.490285116,-0.602591617,0
5942,-0.590948482,-1.304243775,-1.507536883,-1.203058948,0
5943,1.476910316,1.431457005,1.535942621,-0.352476737,1
5944,0.070482206,-0.855021084,-0.737279134,-0.928927267,0
5945,-0.926836482,0.72236445,0.681863413,2.663160876,1
5946,-0.427059281,1.407487248,1.491201042,-0.549683682,1
5947,-0.561883914,1.099564582,1.140363345,0.185707881,1
5948,-1.264132556,-0.782932253,-0.877023787,-1.102447478,0
5949,2.105729821,-1.043407569,-1.035984674,-0.931852667,0
5950,-0.614409868,1.582967216,1.717046348,0.65191287,1
5951,0.777233414,1.286268158,1.315646169,-0.103164952,1
5952,1.661071138,-1.31708442,-1.439601738,-0.411874684,0
5953,0.861595187,-1.071781484,-1.107284523,0.294327057,0
5954,0.914215623,-0.560704653,-0.201652282,0.20950002,0
5955,-1.46033465,-0.733155435,-0.73289268,0.128302949,0
5956,0.226074671,0.470959118,0.383556471,0.167658421,1
5957,0.214324142,1.186343084,1.256070775,-0.159119171,1
5958,0.623063779,1.661841775,1.956467657,-0.895371397,1
5959,0.447925015,-0.340952025,-0.024570325,0.764994461,0
5960,0.390280373,0.427596134,0.222202168,-0.707425765,1
5961,-0.185054946,1.802802329,2.091711357,-1.458672829,1
5962,-0.981193109,0.867586033,0.985015425,-0.165416283,1
5963,1.355811288,-0.611071567,-0.643904741,0.076110337,0
5964,1.056985153,0.378652255,0.15436094,1.188913205,1
5965,0.73466807,0.606663721,0.469665323,0.172553797,1
5966,-0.444388086,1.299117639,1.469622441,1.328134306,1
5967,-0.860996164,-0.9415303,-1.131736871,-1.167373986,0
5968,1.125608465,-0.957970993,-1.018060563,0.640214597,0
5969,0.575604582,0.946734297,1.027882172,-0.998259536,1
5970,0.130331085,0.414348325,0.160650334,0.547099572,1
5971,-1.835394503,1.144179513,1.076538325,0.085452888,1
5972,-0.101216288,0.09768731,-0.149952747,-0.280416082,1
5973,0.288492802,1.000819005,0.99695498,-0.416000996,1
5974,1.129760517,-1.050155612,-1.146470566,1.716644783,0
5975,-0.727040889,-0.58125189,-0.197076881,-0.440968216,0
5976,0.783933572,1.918632374,2.281695092,0.102468209,1
5977,1.027781871,1.578099086,1.764902252,-2.57047274,1
5978,-0.022497637,-1.237697338,-1.426392612,-0.578179003,0
5979,0.670329615,-0.860316893,-0.911838459,0.44516786,0
5980,-1.214062902,1.275728959,1.297256978,1.379625336,1
5981,0.054585735,-1.202255078,-1.196553866,-0.286998624,0
5982,-1.746530041,0.191519867,-0.135477894,-0.985963652,1
5983,1.165728782,-0.814620227,-0.785278645,0.971192394,0
5984,1.914487248,1.09519865,1.112420452,0.03403989,1
5985,-2.047444921,1.542135974,1.829792714,1.243104426,1
5986,-1.07816993,1.017646223,0.958436482,-0.55599996,1
5987,-1.219128627,0.841500401,0.764784808,-1.667870948,1
5988,0.183450546,-0.878984948,-0.948018589,-0.091621659,0
5989,0.509649132,0.328278069,0.081819208,0.651491152,1
5990,0.441206898,1.604680529,1.813012384,1.267191747,1
5991,0.266797594,0.539588959,0.413270313,-0.158546501,1
5992,-0.846056125,-1.02963809,-1.23154518,-2.534417173,0
5993,0.599590336,-0.712086086,-0.788078272,-1.264769822,0
5994,-0.346943705,1.205916972,1.287368972,-1.265131419,1
5995,-1.607961774,0.219790548,-0.097516758,0.131099297,1
5996,0.876700198,-1.433755889,-1.724774826,-0.903601327,0
5997,1.368181704,-1.374016017,-1.642587848,1.578645235,0
5998,-0.35340246,1.379971161,1.546110287,-0.345628616,1
5999,-2.974525805,-0.917213931,-0.967083039,2.067662514,0
6000,0.467595248,1.989634322,2.340449282,0.885369019,1
6001,1.306193114,-0.41578036,-0.06659691,1.199091174,0
6002,-1.082423019,-1.045494688,-1.026521893,0.283166871,0
6003,-0.708757517,1.170492761,1.253273172,-0.565724112,1
6004,-1.159201334,1.133896921,1.124278348,0.088750031,1
6005,0.730032413,-1.05077277,-1.247871716,-0.441931924,0
6006,0.401548186,1.934260168,2.31472887,1.49414246,1
6007,-0.637050552,1.753712037,1.996896218,-1.067490582,1
6008,0.929240817,1.194301047,1.331818944,-1.192724302,1
6009,-0.07236461,-1.310389616,-1.546320797,1.370789556,0
6010,0.758339434,-0.669733738,-0.381453257,-1.332683914,0
6011,-1.155582925,-0.985542709,-1.016567907,0.044818503,0
6012,-0.120107879,1.009515636,1.00708507,0.049586683,1
6013,1.111515089,1.710316545,1.952695412,0.635215008,1
6014,-0.252951249,1.840551035,2.010455799,0.226097254,1
6015,-0.32363432,1.995559044,2.31206976,-1.465089348,1
6016,2.09815788,-0.221919827,-0.650408748,0.780657904,1
6017,-0.062887404,-1.006352407,-0.985058702,0.143226888,0
6018,-0.442448393,-1.13806651,-1.000595947,-2.23779707,0
6019,1.735954699,-0.733527007,-0.541906498,-0.862442679,0
6020,0.247188776,-1.433251792,-1.643527149,-2.414247222,0
6021,-0.557844049,1.767306801,1.963205824,-1.011861101,1
6022,0.724757161,-0.849189213,-0.811687684,0.01130458,0
6023,-1.219098588,0.880423741,0.898759551,-0.993893285,1
6024,1.302740747,-0.507717622,-0.236311492,-1.849386537,0
6025,0.473460108,-0.961303555,-0.666803446,-0.237665602,0
6026,0.185814424,-0.971291764,-0.952763637,0.975052249,0
6027,0.337447705,0.21082131,-0.00594953,-1.420984264,1
6028,1.888294441,-0.851536133,-0.61669483,0.225955075,0
6029,1.651166284,-1.158485498,-1.328350201,0.861532297,0
6030,1.518008029,-1.036853971,-1.065983571,0.448878822,0
6031,-0.398349847,1.581352398,1.70145318,-0.186327287,1
6032,-0.362495203,1.647272207,1.926857681,0.685488163,1
6033,0.214129145,-1.328172661,-1.65556748,0.369842434,0
6034,0.799796335,0.699822388,0.527507782,-1.066867429,1
6035,-1.647857165,0.789196666,0.648576346,-0.516468112,1
6036,-0.493921124,-1.041821336,-0.863196216,0.358116679,0
6037,-0.201396867,0.653604422,0.56738342,-1.154794353,1
6038,-0.114283519,1.470365279,1.690388673,-0.475218374,1
6039,0.506296568,-1.378305989,-1.338215193,1.731160319,0
6040,-0.438233607,0.464155974,0.272521964,1.539456975,1
6041,1.594523979,-0.737434983,-0.800258137,-0.7800249,0
6042,-0.254540198,1.657635737,1.87238654,0.334791564,1
6043,0.547054814,-1.292682643,-1.291019426,0.263163819,0
6044,0.856943442,0.324605455,0.0736064,0.285715532,1
6045,-1.11633429,2.661320527,3.333738503,0.462561461,1
6046,1.027704936,-0.688682124,-0.334568874,0.082036893,0
6047,0.716586758,-0.886207451,-0.878975797,0.565103402,0
6048,1.232319672,-0.175817613,-0.679501171,-1.171522845,1
6049,2.264324484,-1.044022389,-1.082562446,0.347012197,0
6050,0.770781355,-0.38563987,-0.066356753,-0.013266534,0
6051,0.73377125,-1.166878997,-1.335120892,0.106386639,0
6052,0.135775054,-1.228148346,-1.302012093,-0.102842378,0
6053,-0.310220745,-0.880988104,-0.70700182,-0.299599451,0
6054,-1.447036969,-0.8696403,-1.530934602,1.411943178,1
6055,-0.316944553,-1.652419411,-2.194534205,0.459100496,0
6056,-0.554168304,1.09565376,1.081203401,-0.607174233,1
6057,0.748225586,0.782092628,0.660893971,1.87730288,1
6058,-0.386619037,1.504780166,1.74571311,0.24046406,1
6059,-0.355202441,-0.152168433,-0.605852702,0.457328275,1
6060,-1.904421664,0.843505712,0.682277721,0.790765714,1
6061,-1.505341365,0.743001486,0.606346919,0.231877128,1
6062,-0.9598213,-1.430371293,-1.669923116,0.471244215,0
6063,-0.184556063,-1.249730574,-1.35419867,1.038990796,0
6064,-0.704191253,-1.189256665,-1.428160233,-1.468171981,0
6065,-0.705063216,1.768504907,2.094516881,-0.609273848,1
6066,-0.481322863,-1.025612673,-0.866556095,0.60382852,0
6067,0.532174653,-1.259182832,-1.321730358,0.85360078,0
6068,-0.331836666,-0.707357718,-0.616593669,-0.818135866,0
6069,-0.218475773,-1.191437091,-1.212041431,-0.877549605,0
6070,0.637776995,1.366820089,1.590271326,-1.609780748,1
6071,1.186010688,-1.48428825,-1.84121115,-0.950079353,0
6072,-1.588799571,-1.140262671,-1.282285336,-0.898604215,0
6073,0.696828061,-1.020716123,-1.161884726,-0.966957398,0
6074,-0.580704496,0.764176572,0.710445923,0.341227623,1
6075,-0.443230259,-0.551798617,-0.179092844,0.033070878,0
6076,-0.930161846,-0.855242426,-0.797976955,-0.335604846,0
6077,0.687968698,2.06881735,2.395439869,0.610534984,1
6078,-0.2498323,-0.832208598,-0.674575294,-0.398439138,0
6079,0.585446819,-1.533259034,-1.910019381,-0.737815952,0
6080,0.565672576,-1.524987938,-1.925284899,0.124400776,0
6081,-0.402108062,-0.999253965,-1.139350693,-0.318325196,0
6082,0.470007832,-0.661578352,-0.237119307,-0.68061404,0
6083,0.000796114,0.942867026,0.793263412,-0.754707548,1
6084,1.969515908,1.646062508,1.87400435,0.946376925,1
6085,-1.465052551,-1.283437893,-1.396875289,1.147893509,0
6086,-0.52268825,-0.887937874,-0.550981864,1.768645302,0
6087,-0.032003833,0.906978628,0.847075384,-0.263253234,1
6088,-0.266992983,1.14655148,1.212548141,-1.618980152,1
6089,-3.513933229,0.554867056,0.456485914,-0.333638776,1
6090,2.455468449,-1.195808007,-1.119610507,0.32743247,0
6091,-0.640133219,1.323158135,1.432825934,0.360034431,1
6092,-0.04964508,0.505914882,0.310834619,-0.237295978,1
6093,-0.318599896,-1.358852587,-1.749144495,-0.793659337,0
6094,1.596240327,-0.95895488,-1.038640486,-0.897450061,0
6095,0.243222673,-0.894010159,-0.63915627,0.861694836,0
6096,-0.438090042,-0.897328715,-0.871979673,-0.959031612,0
6097,-0.074831303,0.217644224,-0.09492672,2.268643956,1
6098,1.428914838,0.948195904,0.792656879,0.222055369,1
6099,0.654782222,-1.459525522,-1.439465394,0.070865561,0
6100,0.627037103,0.991204317,1.011394394,-1.414559968,1
6101,0.735991718,0.558518905,0.520785705,-1.868662508,1
6102,1.189663766,1.421320021,1.67712973,-0.491816789,1
6103,0.020041749,-0.994060719,-1.10811843,-1.406109487,0
6104,0.555525996,-0.983091643,-1.040615596,0.141839644,0
6105,0.34940326,0.585406922,0.468535961,1.330428422,1
6106,1.059766654,1.568453659,1.805466594,-0.633737563,1
6107,-0.294801917,-0.875950091,-0.605229336,1.102836267,0
6108,0.774967321,0.855182209,0.792784538,-1.305700342,1
6109,0.078875284,-0.802525454,-0.778690732,1.39140125,0
6110,0.241658377,-0.862035947,-0.91206318,-1.778318648,0
6111,-1.115686196,0.693825854,0.608676763,-0.226491727,1
6112,0.83567565,1.181070422,1.1610678,-0.266129085,1
6113,-0.341088778,-1.380463945,-1.439160379,0.340707114,0
6114,0.261646257,1.249050581,1.314084228,-0.132877643,1
6115,1.403338808,2.359159897,2.889037005,0.288638932,1
6116,0.820550025,-0.760584426,-0.665114948,-1.054940003,0
6117,-0.066232687,0.938080947,0.793962444,1.124580869,1
6118,-0.481566027,-0.83245087,-0.385907455,-0.803771667,0
6119,0.805864628,0.19962895,-0.089251085,-1.24212613,1
6120,-0.3968604,-0.481055851,0.001586279,-0.697909344,0
6121,1.203888625,1.311149724,1.41809597,1.005953199,1
6122,-1.188796168,0.278105572,-0.028615968,-0.277642611,1
6123,1.236691801,1.810079045,2.002924617,-0.512764828,1
6124,0.678086755,0.456199988,0.264531808,-0.583037427,1
6125,1.111151633,-1.325640269,-1.401045088,0.37686917,0
6126,0.258248971,-0.708663046,-0.688058724,-0.610562575,0
6127,1.520669894,-1.135020234,-1.147713627,0.725272611,1
6128,-0.330739876,0.280699357,-0.147230901,1.40250985,1
6129,0.346719849,1.68999768,1.828629497,0.965081275,1
6130,-0.339778885,0.581291183,0.547740698,1.06622109,1
6131,0.340554649,0.057481838,-0.333152734,0.206204598,1
6132,-0.004647456,1.220051013,1.189912358,0.878405307,1
6133,0.706348288,1.914955169,2.350979001,0.459778655,1
6134,-0.616420418,0.878209179,0.711347707,0.469405945,1
6135,0.781412624,-1.212560511,-1.11169016,1.734747673,0
6136,-0.013874721,0.854092463,0.762334097,0.080493204,1
6137,0.362755885,-0.163710665,-0.576484078,-2.308730201,1
6138,-0.560255502,0.35563568,0.053290594,-0.757650111,1
6139,-1.510757264,-0.989840308,-1.048785418,1.77136669,0
6140,1.248010031,1.35999616,1.528886691,0.13530627,1
6141,2.452638687,1.635872317,1.845722025,1.15564028,1
6142,-0.71578982,2.0835339,2.498958853,-0.135023688,1
6143,1.14171443,-0.818680613,-0.701435572,0.894777587,0
6144,0.888309123,-1.193840322,-1.074423614,0.035416799,0
6145,-0.357065895,-0.755418876,-0.562995262,-1.392501147,0
6146,0.185755354,-0.724375683,-0.644346918,-1.651049669,0
6147,-0.360168699,-0.731538761,-0.660553964,0.474882792,0
6148,-1.778910617,1.686528213,2.031810766,-0.31975184,1
6149,-0.800592641,-0.754863846,-0.843979382,-0.327000376,0
6150,0.552028712,0.912668818,0.992402055,-0.273893295,1
6151,-0.192600378,-1.075418488,-0.984171091,0.857006002,0
6152,-0.447281594,-0.221645494,-0.689966881,-0.780139887,1
6153,-1.933068871,-1.002852023,-0.874239886,1.667163026,0
6154,-0.541681449,0.95853456,0.817518243,-0.287764851,1
6155,1.172400343,-0.54524467,-0.986550013,0.685459314,1
6156,-0.560666506,-1.338963278,-1.494877891,-2.064508268,0
6157,-0.168048205,1.002451843,0.935208943,-0.312952676,1
6158,-0.453112449,2.900170651,3.540168175,0.071319919,1
6159,1.407813871,2.436464837,2.984853122,2.053184459,1
6160,0.549546417,1.044693531,0.982849351,-0.91930512,1
6161,1.277676358,1.503953946,1.705870624,0.061638779,1
6162,-0.320318381,-0.933575145,-0.848084522,1.108615128,0
6163,-0.944996361,-0.632908618,-0.358525397,0.160274228,0
6164,-1.259872711,-1.227884135,-1.270798761,-1.516241573,0
6165,1.113450098,0.206633805,-0.108626752,-0.015137379,1
6166,-1.139439368,-0.297880739,-0.851733803,0.688430686,1
6167,-0.201466952,0.828633392,0.73190922,0.815689723,1
6168,-1.766661035,1.67449917,1.986939462,0.179838055,1
6169,-0.128970614,0.815890761,0.756159604,1.326888715,1
6170,0.548591242,0.398213196,0.156252766,-0.026812267,1
6171,0.629090667,1.207439217,1.191551279,1.041475495,1
6172,-1.030286489,2.060099333,2.405664422,0.02694412,1
6173,-0.448839179,1.642374345,1.789206863,-0.148970464,1
6174,0.024982244,-1.66035135,-2.068204206,-1.783726053,0
6175,0.136395441,0.993977361,1.052834594,-0.633760079,1
6176,0.870191385,0.492520527,0.28606362,0.372554613,1
6177,-0.582400099,-0.922605053,-0.961010158,1.312688248,0
6178,-0.733672781,-0.417443947,-0.089257997,0.669433872,0
6179,-0.615756955,0.624158836,0.480840453,1.532640049,1
6180,-1.018154587,0.197636652,-0.275348606,-1.017904545,1
6181,0.107406231,0.868633133,0.804085293,1.337927457,1
6182,-0.676423842,-0.860270567,-0.669986492,-1.898188147,0
6183,-1.076212774,-0.958872796,-1.084357163,-1.733802409,0
6184,-0.050721287,1.288664957,1.502356136,1.197227029,1
6185,0.49781264,1.116437149,1.125018978,-0.298032707,1
6186,-1.391906886,-1.153585456,-1.206605734,1.334021658,0
6187,0.029040354,-1.279639034,-1.366796929,-0.339775302,0
6188,-0.132468397,-1.485527994,-1.773487282,-1.66540094,0
6189,-1.551967191,-0.622634447,-0.571419048,1.429658971,0
6190,0.307969681,1.246626457,1.34212743,0.273463824,1
6191,1.838330376,-1.089118812,-1.125643768,0.309217186,0
6192,-0.8463836,1.505779734,1.739074833,-0.358081101,1
6193,-1.204371721,0.77734036,0.706959769,0.88682904,1
6194,-1.194857956,-0.709809166,-0.633947725,0.044498862,0
6195,-1.32131198,-1.180478432,-1.278039514,1.704306701,0
6196,-1.179346357,-1.021321559,-1.107797321,1.698968332,0
6197,-0.371741665,0.766862832,0.683382222,-1.455935109,1
6198,0.81499346,0.633375969,0.411702752,-0.198703217,1
6199,0.407070973,0.604757204,0.494101954,-1.129006084,1
6200,0.859598533,-1.685360598,-1.889931196,-0.068161964,0
6201,1.737393161,0.074030869,-0.371711389,-0.340534057,1
6202,-1.385854815,1.555415177,1.760221291,-0.874939823,1
6203,-0.428311133,-0.84270129,-0.735584849,-0.092896854,0
6204,0.327976505,1.411832099,1.561456824,-1.272122612,1
6205,-0.290255991,-1.180868036,-1.309420955,-1.64251725,0
6206,-0.082840427,1.641396731,1.844416429,0.352963645,1
6207,0.043312797,0.982366066,1.140288806,0.382789344,1
6208,-1.343540183,0.635454601,0.464500889,1.808118996,1
6209,0.427891578,-0.838844392,-0.652946284,-0.889382628,0
6210,0.2432663,-1.345892653,-1.499037965,-0.788664638,0
6211,-0.247553755,0.169316814,-0.211193248,0.34033186,1
6212,0.060325091,-0.880141559,-0.619547281,1.963622171,0
6213,-0.238940277,0.873687849,0.954911397,1.180432375,1
6214,-0.758384688,0.954913432,0.997417661,0.285293434,1
6215,0.361308607,0.562851535,0.418771567,1.819884742,1
6216,0.708198218,-0.995232344,-0.990237707,0.479882503,0
6217,2.125711744,-0.906516933,-0.928446148,-2.280125015,0
6218,-1.274500228,1.370174142,1.493043979,-0.262553553,1
6219,0.773645804,0.220499982,0.060813607,1.119617347,1
6220,0.585899477,-0.763971327,-0.508693833,-0.527518987,0
6221,0.159466414,0.714362984,0.611209726,-0.766576174,1
6222,0.727881811,1.467582101,1.619150329,-0.886409586,1
6223,-1.534144949,-1.244185682,-1.566720615,0.201303623,0
6224,0.212212243,-1.078210665,-1.151048791,0.774882942,0
6225,0.4595782,1.229997344,1.480329384,1.425541742,1
6226,1.535679941,1.181698446,1.256323791,-1.345913012,1
6227,1.566797639,-0.590136984,-0.46910024,-1.172382568,0
6228,-1.013842912,-1.073146022,-1.245665764,-0.33114178,0
6229,-0.379585377,0.960095112,1.022433064,-0.973516606,1
6230,-0.358956796,-1.149116998,-1.149347672,1.135017229,0
6231,-0.381975991,-1.048866831,-1.317453354,-0.160691734,0
6232,0.09913067,-0.222644661,0.113565738,-0.854989393,0
6233,-0.148473063,-0.982979249,-1.285602217,-0.28775961,0
6234,0.350225351,-0.979741846,-1.042702875,-0.863734364,0
6235,1.227102681,2.811067765,3.418344435,-1.981322671,1
6236,-0.392239422,-1.360458399,-1.621648982,-2.002903305,0
6237,0.127103666,1.299778308,1.318984058,0.841240262,1
6238,-0.165379381,-1.204545057,-1.395222495,-0.066730879,0
6239,-0.148623384,0.311491782,0.063113193,-0.015238632,1
6240,-0.45990554,-1.500828542,-1.618922291,0.051451806,0
6241,0.384687849,-1.062514033,-1.037348578,1.441396167,0
6242,1.163665911,1.471528053,1.539246667,0.024845213,1
6243,0.511679775,-1.237018414,-1.554870613,-0.23175472,0
6244,-0.085345426,2.057300358,2.404494313,0.30269908,1
6245,0.64544381,2.493403389,3.098219418,-1.187516207,1
6246,2.34330617,-0.013310397,-0.320429949,1.744549245,1
6247,-0.944126005,-1.406400177,-1.551085033,1.868221487,0
6248,-0.576994483,-0.897819237,-0.973864377,1.616589994,0
